2000,"G",2,560,1,"REP",437,2,"DEM",454,3,"CST",0,4,"LIB",0,5,"OTH",100,6,"",0,20,37,40,"6","BETHEL PARK","W","06","D","01 92",0,45,"003","0551",0,0,0,0
2000,"G",2,570,1,"REP",449,2,"DEM",518,3,"CST",0,4,"LIB",3,5,"OTH",97,6,"",0,20,37,40,"6","BETHEL PARK","W","06","D","02 92",0,45,"003","0562",0,0,0,0
2000,"G",2,580,1,"REP",389,2,"DEM",343,3,"CST",0,4,"LIB",1,5,"OTH",94,6,"",0,20,37,40,"6","BETHEL PARK","W","06","D","03 92",0,45,"003","0565",0,0,0,0
2000,"G",2,590,1,"REP",453,2,"DEM",485,3,"CST",0,4,"LIB",2,5,"OTH",97,6,"",0,20,37,40,"6","BETHEL PARK","W","07","D","01 92",0,45,"003","0571",0,0,0,0
2000,"G",2,600,1,"REP",486,2,"DEM",399,3,"CST",0,4,"LIB",0,5,"OTH",85,6,"",0,20,37,40,"6","BETHEL PARK","W","07","D","02 92",0,45,"003","0576",0,0,0,0
2000,"G",2,610,1,"REP",350,2,"DEM",398,3,"CST",0,4,"LIB",3,5,"OTH",63,6,"",0,20,37,40,"6","BETHEL PARK","W","07","D","03 92",0,45,"003","0582",0,0,0,0
2000,"G",2,620,1,"REP",277,2,"DEM",219,3,"CST",0,4,"LIB",1,5,"OTH",49,6,"",0,20,37,41,"6","BETHEL PARK","W","08","D","01 92",0,45,"003","0591",0,0,0,0
2000,"G",2,630,1,"REP",251,2,"DEM",264,3,"CST",0,4,"LIB",0,5,"OTH",60,6,"",0,20,37,41,"6","BETHEL PARK","W","08","D","02 92",0,45,"003","0596",0,0,0,0
2000,"G",2,640,1,"REP",508,2,"DEM",527,3,"CST",0,4,"LIB",2,5,"OTH",89,6,"",0,20,37,41,"6","BETHEL PARK","W","08","D","03 92",0,45,"003","0603",0,0,0,0
2000,"G",2,645,1,"REP",210,2,"DEM",234,3,"CST",0,4,"LIB",0,5,"OTH",56,6,"",0,20,37,40,"6","BETHEL PARK","W","08","D","04",0,45,"003","0602",0,0,0,0
2000,"G",2,650,1,"REP",424,2,"DEM",420,3,"CST",1,4,"LIB",5,5,"OTH",110,6,"",0,20,37,40,"6","BETHEL PARK","W","09","D","01 92",0,45,"003","0623",0,0,0,0
2000,"G",2,660,1,"REP",363,2,"DEM",401,3,"CST",0,4,"LIB",0,5,"OTH",104,6,"",0,20,37,40,"6","BETHEL PARK","W","09","D","02 92",0,45,"003","0625",0,0,0,0
2000,"G",2,670,1,"REP",658,2,"DEM",456,3,"CST",0,4,"LIB",1,5,"OTH",122,6,"",0,20,37,40,"6","BETHEL PARK","W","09","D","03 92",0,45,"003","0624",0,0,0,0
2000,"G",2,680,1,"REP",290,2,"DEM",789,3,"CST",0,4,"LIB",5,5,"OTH",94,6,"",0,18,38,32,"6","BLAWNOX","D","01 90","","",0,50,"003","0631",0,0,0,0
2000,"G",2,690,1,"REP",82,2,"DEM",457,3,"CST",0,4,"LIB",2,5,"OTH",54,6,"",0,4,40,54,"6","BRACKENRIDGE","W","01","","",0,55,"003","0650",0,0,0,0
2000,"G",2,700,1,"REP",203,2,"DEM",527,3,"CST",0,4,"LIB",1,5,"OTH",69,6,"",0,4,40,54,"6","BRACKENRIDGE","W","02","","",0,55,"003","0660",0,0,0,0
2000,"G",2,710,1,"REP",186,2,"DEM",475,3,"CST",0,4,"LIB",3,5,"OTH",55,6,"",0,4,40,54,"6","BRACKENRIDGE","W","03","","",0,55,"003","0670",0,0,0,0
2000,"G",2,720,1,"REP",49,2,"DEM",662,3,"CST",0,4,"LIB",1,5,"OTH",44,6,"",0,18,43,35,"6","BRADDOCK","W","01","","",0,60,"003","0711",0,0,0,0
2000,"G",2,730,1,"REP",56,2,"DEM",562,3,"CST",0,4,"LIB",0,5,"OTH",24,6,"",0,18,43,35,"6","BRADDOCK","W","02","","",0,60,"003","0720",0,0,0,0
